i,X,Y
16331,0.5449032086628066,-0.4565137998274697
16332,0.3851187726251963,-0.3806180377709429
16333,0.41066282309743285,-0.3905117563730978
16334,0.3777160194301093,-0.3281363682741885
16335,0.6060067439527839,-0.3930112455752488
16336,0.5198252263688942,-0.3337267047618511
16337,0.6529180986103679,-0.48528825785221275
16338,0.6930277575960971,-0.5481557913157292
16339,0.8049001476207199,-0.5239961851117642
16340,0.8110386165789764,-0.3497664909281624
16341,1.0046153904617066,-0.2775912687356351
16342,0.92192845272901,-0.6275519072532666
16343,0.8840144992755038,-0.5560605328810521
16344,0.6474410504247776,-0.34758123303281896
16345,0.7498354518690621,-0.36636548819031967
16346,0.8049084815074473,-0.5112619338674955
16347,0.894125747591963,-0.6376359571054845
16348,0.6619538467087401,-0.49367840434151844
16349,0.8870531330381433,-0.7196535962883541
16350,0.6551047580712813,-0.5506866341927674
16351,0.83075722235123,-0.750790994018661
16352,0.8034493667195493,-0.6602468403440364
16353,0.8469384979095743,-0.6521016134260401
16354,0.7829243669422628,-0.5606367321195288
16355,0.6507828202125882,-0.4392283229925417
16356,0.8403092355612893,-0.6064216469768186
16357,0.7546205722580499,-0.5283464612554777
16358,0.9562826788956644,-0.47628783543923864
16359,0.97783258997293,-0.4559292203893259
16360,0.9167088041688487,-0.5074361608861734
16361,1.032090658402276,-0.41424909791571546
16362,0.9336472003597401,-0.35089382810194253
16363,0.8929729214232388,-0.2990639529522508
16364,1.0694520456242946,0.20630766112819887
16365,0.9598959623805793,0.2588452734629068
16366,1.0915345505412763,0.35420036587038
16367,0.903876142977887,0.371483814950983
16368,1.1179679237800768,0.3227054595823109
16369,0.9981657433412657,0.36894654999595944
16370,1.2200725428266308,0.15219655443184088
16371,1.1134127567964776,-0.001375694061422429
16372,0.8942128549736509,-0.5213664174625499
16373,0.9112190396069215,-0.539414162107935
16374,0.9898526145981623,-0.450391467366391
16375,0.9789125893626135,-0.28943131854496196
16376,0.990585764960577,-0.35390839027521365
16377,1.0037231186385833,-0.40259607034893197
16378,1.0599115740322262,-0.36313446238132135
16379,1.152213911379804,-0.6045982227756698
16380,0.7659466606300496,-0.5558184547812721
16381,0.944071992656409,-0.33229523984217463
16382,1.138201069669341,-0.48480418955681226
16383,1.0055508355822305,-0.3476890165126756
16384,0.9520852436549151,-0.48363306526014627
16385,0.9989786609909189,-0.37003049033246666
16386,1.056855435414111,-0.5963618347253573
16387,0.9863772767132942,-0.40391425833948913
16388,0.8689548132454096,-0.4953635089436621
16389,0.8916680267567064,-0.365372155054159
16390,1.0576061785071744,-0.256429213494218
16391,0.9713720299396554,-0.43540544498198114
16392,1.1126221577047952,-0.38296834109557254
16393,1.0076571946072483,-0.14667702427516568
16394,0.846153409288814,-0.3619060498203769
16395,0.8353949785215361,-0.42467282045189647
16396,0.9660720905319514,-0.6872975565190623
16397,0.7339031372751821,-0.7086253649705285
16398,0.7830216483710503,-0.4304928359478047
16399,0.8061960087230219,-0.5348832200940883
16400,0.7846608617838208,-0.5597701821062961
16401,0.7671281729419362,-0.596831497476674
16402,0.8542691571435728,-0.47179053684759603
16403,0.9435536162076852,-0.5074489200087684
16404,1.0409108088048862,-0.5107956092180692
16405,0.9760911252743594,-0.32985750124367225
16406,0.9932403173766499,-0.5262334132025697
16407,0.908533699675683,-0.35062780685476047
16408,0.7748581453302292,-0.8150857516785135
16409,0.8023974948155094,-0.6262946933913122
16410,0.46491033651468106,-0.435097388968227
16411,0.7765472057632987,-0.5286068750539299
16412,0.5617452451180368,-0.3885826128924273
16413,0.8303364492138575,-0.39375041295451163
16414,0.7691520696154936,-0.3376669168201016
16415,0.7396016927918015,-0.6092827302294245
16416,0.6316008475419483,-0.47864626045825515
16417,0.8298893625690487,-0.7673180968083292
16418,0.9711679768519988,-0.5718237930589548
16419,0.7618491493207011,-0.6983466425932485
16420,0.7349653219104015,-0.6377971335879903
16421,0.8982244587918041,-0.5483964066540657
16422,0.8870649668650198,-0.5009539105009325
16423,0.7293136017217348,-0.44148831111639825
16424,1.1538735271676326,-0.054444180285834295
16425,1.0789097868251305,-0.1903730609022837
16426,0.9019551131513811,-0.30798221101189666
16427,0.8669307316656194,-0.5184127061241453
16428,0.9358823415415201,-0.635726515867064
16429,0.8256822096938995,-0.5374315488638158
16430,1.0121554324250093,-0.428607843877307
16431,1.0122408230364646,-0.28987378725515184
16432,0.772951551120406,-0.37445652709396876
16433,0.9991592734896655,-0.2532390398085585
16434,0.7588697867275463,-0.5346863607993404
16435,0.9531983947749516,-0.357053306910927
16436,0.9335827768019154,-0.5044788212689628
16437,0.7695788220881103,-0.4439698541116025
16438,0.8065886395501134,-0.5149306122364173
16439,0.972260308897461,-0.571656241622081
16440,0.9688449362659104,-0.5086915474024359
16441,0.8529917033246208,-0.6468686257289648
16442,0.9531867201456824,-0.29606526117566834
16443,0.9893280314084827,-0.3314023788101669
16444,0.962181219839549,-0.5142407673683462
16445,0.9610574618050991,-0.34882287046918653
16446,0.9280804572755271,-0.4804930188374419
16447,0.931230178800626,-0.3954049358699434
16448,0.796691940407666,-0.5066953478177034
16449,0.6266220662333062,-0.4156703811502601
16450,0.789783687374552,-0.5327884931655635
16451,0.8722635974837726,-0.5385524241641089
16452,1.0349045256986227,-0.4218022245607145
16453,0.8475194005441713,-0.4400779604858408
16454,0.9377956011030109,-0.29602314127966894
16455,0.8737723964819074,-0.3828469898932577
16456,0.8229265446012392,-0.6489482508011168
16457,0.5056747157482954,-0.5026363051222846
16458,0.5792639754304288,-0.6164415462506478
16459,0.20017685964887946,-0.5967141619621632
16460,-0.024324585295806958,-0.4922345696059053
16461,-0.38562919417181146,-0.1342682594863853
16462,-0.26474091340491784,0.19804031223049304
16463,-0.10074846385770515,-0.08607024133892385
16464,-0.21717193883491046,-0.23041223979737763
16465,-0.21507664606435425,-0.35924756721176665
16466,-0.19736729066951564,-0.3783818242779802
16467,-0.13217469104304683,-0.3739080649755736
16468,-0.11203043478495216,-0.4137043452565329
16469,0.11758407217639359,-0.27827268479114703
16470,0.23189535803265499,-0.5520631164340639
16471,0.16426333632391843,-0.156963030063651
16472,0.48256602457235004,-0.650045995028723
16473,0.8288246648312474,-0.6774334909484434
16474,0.8496782270805079,-0.5809007158309941
16475,0.9040841084439009,-0.6749356552112453
16476,0.9621890743982808,-0.8041715373034953
16477,1.0579140214921081,-0.5037881498206881
16478,0.9961388036167933,-0.5693023625492148
16479,0.9832066114721051,-0.5410750393807161
16480,0.8484100173536037,-0.5425939345080518
16481,0.7654426516433387,-0.6042624691182104
16482,0.682273023838643,-0.3771087442130028
16483,0.7257913297756589,-0.5905518463313261
16484,0.730779395071194,-0.45927066722691084
16485,0.7656477236897645,-0.610854371398617
16486,0.7364715667010121,-0.6496689665900186
16487,0.5788761631198479,-0.5354280713432045
16488,0.7838105761248246,-0.5548367885277506
16489,0.7522496505342062,-0.5614130417474982
16490,0.8928128786825866,-0.5151897727383903
16491,0.7582344817874608,-0.5276096006064228
16492,0.9537809331805842,-0.4836667223442488
16493,0.9099095441254773,-0.3359494491474099
16494,0.9401218768115881,-0.4495853627212182
16495,0.8133274375804976,-0.28093690704534763
16496,0.8504962032602545,-0.4377372824687232
16497,0.8844041911385001,-0.6401366208239384
16498,0.8446272481828664,-0.601463541473799
16499,0.8597226692615276,-0.587471644695573
16500,0.7447928199887024,-0.7117842179442383
16501,0.8161119597550301,-0.43341152981635445
16502,0.9656072301126063,-0.28163996306655753
16503,0.6625531490068014,-0.6888477606823021
16504,0.8781184605870245,-0.3907707384515422
16505,0.830148518105997,-0.696586160074909
16506,0.9343630300320455,-0.5833831733401815
16507,0.7821551508106315,-0.5913226500073273
16508,0.8908093678408722,-0.43982413554943006
16509,0.9165142361704985,-0.41952892268418723
16510,0.9800770712575781,-0.07165910682705937
16511,1.043238028045333,0.48529742483442057
16512,0.9136645048191417,0.5560074873721318
16513,1.0763504355249636,0.42113936941972835
16514,0.8798368325140982,0.5151698173472179
16515,1.133815839093776,0.4732416928263883
16516,0.899098410040711,0.42189482840218046
16517,1.195932418935499,0.6410720807578623
16518,1.1856204442230847,0.7285423151020083
16519,1.2831354851366068,0.7203565297910657
16520,1.2436938782272795,0.6931785551193774
16521,1.2075499148230346,0.816064312626287
16522,1.3274889304325472,0.7491124717997344
16523,1.0257353831474374,0.795907261793611
16524,0.9096389331708596,0.7239064006144613
16525,1.3455090551152438,0.6729904033948948
16526,1.1614661991630688,0.5422778514488144
16527,1.4775934771642705,0.668232628835231
16528,1.292345495836491,0.5868824709230637
16529,1.3045295460676685,0.650364725906763
16530,1.2318409983434393,0.7004901552278402
16531,1.2724802130537474,0.6540524525930529
16532,1.4159214245734701,0.6085988669853358
16533,1.3634423902777202,0.7539605734309949
16534,1.3933907520203734,0.6297638790661011
16535,1.0488723358155267,0.4579884409746561
16536,1.219210967380514,0.38701635121660893
16537,1.036058021186972,0.5755489223193733
16538,0.8819609994686891,0.6447128606848345
16539,0.7925021560895523,0.5959772529953907
16540,1.047718941207543,0.5285418847784339
16541,0.9564343777889275,0.43398911192031864
16542,0.8904648139504372,0.48066896509368523
16543,1.022598694908333,0.6223054936807104
16544,1.099000158708086,0.6827607777982404
16545,1.0648367962202379,0.7124803871112048
16546,1.114426766647711,0.7858922535458679
16547,1.0440894699558032,0.695304366302991
16548,1.0908418366973467,0.6522413008331578
16549,1.188117063234739,0.4608765924185822
16550,1.4774131337006202,0.49773373687974526
16551,1.3407557590461465,0.7012042215532491
16552,1.30932377500135,0.6444248168228407
16553,1.4375297348501919,0.5384969561860757
16554,1.123274270122298,0.6159227441108
16555,1.1070628235739222,0.4974511331203428
16556,1.1405050675465835,0.5158665117523659
16557,1.0791686814005403,0.28536707899331837
16558,1.0441844056336729,0.42393274546845894
16559,1.1018879616786876,0.22676180806996846
16560,0.9544743421422753,0.4644700263531995
16561,1.083440086217829,0.5718993852930101
16562,1.0601244048831102,0.7537245337579733
16563,1.0770220575195664,0.691382530007762
16564,0.9907421812556456,0.6674171464526448
16565,1.1196041596105504,0.6498387372258828
16566,1.196241355257917,0.6122867167353513
16567,1.3133326727475445,0.3824278963919698
16568,1.0048212042772804,0.41433880565693315
16569,1.0325094232382424,0.3541593403665498
16570,1.1684628418968683,0.565303698713561
16571,1.0930371406276547,0.4951497199014233
16572,1.202205572646213,0.4413519848312149
16573,1.2767937918997625,0.47550504971406554
16574,1.1078353750284347,0.5261918785778597
16575,1.1318599626047006,0.5833748907850421
16576,0.9447098119734721,0.2814858765319328
16577,0.9400681591323676,0.4363306800822318
16578,1.07161776219955,0.435147609966055
16579,1.3664588996489182,0.5204621220583315
16580,1.3031960938398879,0.4566764749436854
16581,1.1750606214353172,0.36234761832780094
16582,1.1984167154364516,0.46886739353064044
16583,1.1700744897475535,0.2824155025292725
16584,0.8984707965866873,0.14384671906155158
16585,0.9692897507949939,0.3476107321088299
16586,0.94577884524593,0.3512634911123486
16587,1.032739791986882,0.3301252139349844
16588,0.9573338212009347,0.5922493052513849
16589,1.3637594961093837,0.5774116524098568
16590,1.25901832951262,0.572796164932974
16591,1.1716586734972279,0.25024869726464666
16592,1.3260105900944716,0.28068513142882573
16593,0.9724774559455263,0.6594492520680597
16594,1.129817179346333,0.5522510637304221
16595,0.8550141693818061,0.43525588823551975
16596,1.0895793044984525,0.602888772965162
16597,0.967973206589428,0.6576928449900555
16598,1.133386398661689,0.6278075262559522
16599,1.2084041661547722,0.744755195666304
16600,1.1634516548665386,0.6544116605584496
16601,1.103236813295626,0.28177615816374946
16602,1.0963087192749146,0.3565990385775105
16603,0.7764242545901731,0.47671011163342986
16604,0.9030271794664766,0.44599497281384454
16605,0.9567771553800505,0.43510263466048593
16606,0.9983179590430094,0.5079282270559955
16607,0.8126208690970345,0.6410373560732192
16608,1.1958468728884697,0.7559161165440568
16609,1.0871733372047114,0.5893314096984253
16610,0.9895475079234041,0.5739165748072582
16611,1.0510100826240631,0.7575204711816458
16612,1.226216562631047,0.6543657255910031
16613,1.1913063748154784,0.6936639430048872
16614,0.9985861672700136,0.5658491774332831
16615,0.91676409899415,0.5843895026560121
16616,1.0987747215356538,0.5825007547554052
16617,1.1609731002696921,0.593203384949376
16618,1.1947975197077492,0.5381716397028298
16619,1.0063065321874882,0.6411985405325183
16620,1.1578061866731733,0.5703921048711135
16621,1.1458026650618782,0.5665616456877889
16622,1.0682051237106724,0.6870228426965924
16623,1.1300084888254893,0.5109062613164962
16624,1.17566589097793,0.5827673803454141
16625,1.0832438454648805,0.4873112892464156
16626,1.0438742461512849,0.5867444295995065
16627,1.1184268901478385,0.6886672494021014
16628,0.9805420565316492,0.6763657564306315
16629,1.0646845747276408,0.6336909964001965
16630,1.0634699931390466,0.6148969295344336
16631,0.9823315076863715,0.6296395409453664
16632,0.9813804842631889,0.6655587688922227
16633,1.1389203246493265,0.5726097136155882
16634,0.947364971504548,0.6274697149083778
16635,0.9721404427353126,0.5736588954769252
16636,0.9510719674965855,0.45810146212301345
16637,1.1089885856106065,0.5025106008742021
16638,1.1312895793867102,0.4581074969830602
16639,1.0379171257803772,0.5251773749582042
16640,1.2633179976041333,0.45774497655054613
16641,1.0699057475073692,0.37822305931707595
16642,1.033175720186529,0.19468143224096016
16643,0.957936523991284,0.09836878229839158
16644,0.8295836074168579,-0.16631663628830845
16645,0.8116163345325821,0.24364863917135346
16646,0.6944843104650491,0.09603791159403144
16647,0.45026532777871375,0.2748955569627009
16648,0.4107116284893508,0.42210497628770083
16649,0.5756846450038633,0.5065050933038463
16650,0.739767087916231,0.46735324570889375
16651,0.5320940942329002,0.31224723351810896
16652,0.6229419310444226,0.11226704719474073
16653,0.3943599330816267,0.18469391318795284
16654,0.5987045696498535,0.3064188367505622
16655,0.6808068962562922,0.270474383730569
16656,0.6030224031185707,0.06893205184855296
16657,0.822519805977102,0.23276913618704556
16658,0.6173143754520181,0.43340219620802917
16659,0.8169180298196063,0.5146595386054778
16660,0.448219040221677,0.4593872444150678
16661,0.6462181279062574,0.26410351613997624
16662,0.5476317900293298,0.3473569289319702
16663,0.7030540137671171,0.3397583265956205
16664,0.5758612517697946,0.3250059931283917
16665,0.5094441097571845,0.24126046995539122
16666,0.3934862188950374,0.2000461135894837
16667,0.6510848952032254,0.22760759741747388
16668,0.6470734361277776,0.32179471085175876
16669,0.7559888550940045,0.3282937140198565
16670,0.784018393690631,0.5528962664212543
16671,0.8664661910789356,0.5294730503093121
16672,0.6580505386579981,0.5559360750570861
16673,0.8570063205011176,0.36628210237128367
16674,0.7857579294097569,0.16465438699771975
16675,0.8785536571542952,0.5215985765603329
16676,1.005141476383599,0.6489908735527636
16677,0.8247853432203696,0.3667835466209918
16678,1.0381331208309508,0.2833709009418931
16679,1.0686424728936204,0.39276538086768187
16680,0.9918715599478957,0.280278893772161
16681,0.9496137040217973,0.34851910574651
16682,0.9050444364835082,0.4603844803438027
16683,0.997510738145998,0.4207411860090937
16684,1.1471745713961725,0.47954777572010043
16685,1.0074611781605591,0.5135086231146972
16686,1.0592623889563695,0.47613505863031125
16687,1.062854739682439,0.5295956616098644
16688,1.0640615065976322,0.3543565787693253
16689,0.8744404762490451,0.3616083536284953
16690,0.9595828955253524,0.4759900048950677
16691,0.8878589329034497,0.5584524439751238
16692,0.9352860990244488,0.5207820206692275
16693,0.894254722500805,0.4395223390573212
16694,0.979489711434259,0.16755400559476685
16695,1.0207250651225184,0.15546533019842193
16696,0.9909200117293316,0.10635680694495465
16697,0.8237641561143696,-0.012530910946901175
16698,0.9360912271619357,0.13013575512790315
16699,1.076862115563619,-0.011496480582662463
16700,1.0258944183563694,-0.0001885281456747765
16701,0.908118760426185,0.1170693444366494
16702,0.8548986940149684,0.37726043028630935
16703,1.0404621289615557,0.5358815251541914
16704,1.0357690844027998,0.52859987469255
16705,0.7867127074081421,0.5563900954911701
16706,1.100940849427945,0.4564497003101804
16707,0.8343448344932749,0.5269119101927632
16708,1.0285497492700297,0.48070799197507214
16709,1.2172231655780241,0.43692039838232655
16710,1.221689968966114,0.3154941378296373
16711,1.016267645539081,0.22021200721275208
16712,0.9767371242565155,0.07870234305442995
16713,0.9333927698041007,-0.045606335672225995
16714,0.972495478304705,-0.027618462126192813
16715,0.9007718644515673,0.2513127338881867
16716,1.026790245365362,0.14574569506304164
16717,0.9838622101314475,0.3217970043754001
16718,1.1734765131465685,0.27212927076073734
16719,1.0929388881072883,0.09805692730695331
16720,1.0819829684739375,-0.15593607979470958
16721,0.8472305345148577,0.3760477463121912
16722,1.170044349636154,0.5050555427031878
16723,0.9793194673641995,0.4308624345812594
16724,0.9549520465488727,0.3553524020728518
16725,1.043110357704169,0.4244347252452741
16726,1.0587253533957768,0.3781434362492871
16727,0.9708892447388353,0.4018036931334769
16728,1.0004150612770701,0.5121951436886218
16729,0.9313256261144912,0.4918128034758056
16730,0.9397689269984152,0.37436876576058675
16731,0.9971045696459729,0.4561612167792006
16732,0.9954874334102811,0.3979270938308328
16733,0.9048844260270716,0.423400448799736
16734,0.9120409724471719,0.28082007270196835
16735,0.978497035668095,0.35740091403419205
16736,0.7319260514516689,0.2641648209129958
16737,0.9126519723388641,0.3409978480231035
16738,0.9090082084637596,0.3907422479655955
16739,0.9117992725940799,0.3872633636144261
16740,0.9468121484561173,0.4532180541781098
16741,1.0087461220491563,0.3740051663636528
16742,0.9460804170651231,0.4055870790463928
16743,0.8575162838780119,0.4120643517251621
16744,1.0537626996064693,0.3447436388070443
16745,0.9914383363514936,0.44117503616087855
16746,0.7387550145891483,0.4647094030119256
16747,0.9755749199895797,0.4068757491290798
16748,0.8601609945374726,0.4338275743086885
16749,0.8739256975505868,0.42774115817926084
16750,0.844683023989018,0.3734526359947999
16751,0.9124827822547495,0.16389439148094317
16752,0.9757873748160691,0.09829356286088169
16753,1.1102625423773282,0.4413948505623054
16754,0.9929427474089351,0.19372709666349328
16755,1.199083179910782,0.27469908088531125
16756,1.091680800906461,0.08642311640270385
16757,1.0646244468413626,0.25947061130340693
16758,1.144151123577053,0.29836031069052193
16759,1.2032158725815314,0.4269687970773642
16760,0.9362191052119072,0.34120249316579015
16761,0.9504229558284526,0.3978673674448554
16762,1.2041623535074237,0.36180597698193345
16763,1.158348497275172,0.5519183203312633
16764,1.2319453864183403,0.07623094359426737
16765,1.2099049011037442,0.010792108223523464
16766,1.140435003400731,0.26231065248253266
16767,1.0224106890580815,0.3968339960253878
16768,1.0619020125213963,0.2733754428922943
16769,1.0029150941874465,0.13634330544424667
16770,1.0885141863905277,-0.009878198879265155
16771,0.8894505950052048,-0.12840037241132607
16772,0.932772674894781,-0.25163228527724685
16773,1.1516569923033266,-0.347516067859613
16774,1.0209121531705947,-0.05510621748615589
16775,0.9426228187723105,-0.37570674507743157
16776,0.8100296124711875,-0.6568018198038732
16777,0.6787811108874854,-0.6655176008866632
16778,0.7714914691227339,-0.5038224808532121
16779,0.8734340495230428,-0.5655940033063678
16780,0.7126772827597152,-0.36316127200570736
16781,0.8092221883192315,-0.5539962314141847
16782,0.9539233235778032,-0.05181362096446019
16783,0.9653908512564089,-0.4424143222502495
16784,0.8962154394664302,-0.5576294152396115
16785,1.0117125903548863,-0.5421840918564165
16786,0.9059532107417901,-0.5654133682445274
16787,0.8212513834812701,-0.6161982130707908
16788,0.7128014381121445,-0.6393451251779707
16789,0.9093031293784631,-0.5075269088889949
16790,0.94970050993835,-0.6615462485451504
16791,0.8996002981251047,-0.48965408552698275
16792,0.9479203334214263,-0.5632454742344494
16793,0.8944466895907586,-0.6231297320103167
16794,0.6845725650922427,-0.6893127673931726
16795,0.9156557932369801,-0.6562521832399097
16796,0.778274194653378,-0.542402464720769
16797,0.8706205849854206,-0.5858541029569252
16798,0.734411523497042,-0.49798908534087877
16799,0.676245302048606,-0.6448808214611185
16800,0.9815097195384281,-0.3256297506940694
16801,1.0999167174094362,-0.49939903822295095
16802,1.0019567037387016,-0.5021200883583693
16803,0.9190799924686213,-0.5972452454180118
16804,0.8532398804507517,-0.5000357164739274
16805,0.9196937584944219,-0.24848015434362725
16806,0.7290150758328351,-0.4801282372196263
16807,0.6677600984898812,-0.4476095118179635
16808,0.7571142821283974,-0.571100195174138
16809,1.0194334910634963,-0.42849034721128043
16810,1.0406955126701554,-0.3652094234566079
16811,0.981345124853552,-0.3209352384558388
16812,0.6234760213184986,-0.3169956537779905
16813,0.5884207097161154,-0.402546101795972
16814,0.6236780604396681,-0.4387560282709439
16815,0.604314226374372,-0.1644527368481954
16816,0.580309279940078,-0.39256271087602
16817,0.4864669012480115,-0.38275463799957765
16818,0.7119108813715673,-0.5175154707884202
16819,0.8002024223203529,-0.5871643598623959
16820,1.0365169957632725,-0.3813675878965905
16821,0.8629055085315807,-0.37810220251721655
16822,0.9371988427282288,-0.7011524804544321
16823,0.9137049663690004,-0.6043775506645114
16824,0.6911935609890786,-0.4805800646915751
16825,0.6611147353942255,-0.42757876631183256
16826,0.486998484801576,-0.4500918639467956
16827,0.5454297314819002,-0.22013501842050776
16828,0.5270905005998567,-0.15593207504369794
16829,0.5625592613250127,-0.5803695946296651
16830,0.78935280360374,-0.4184883314956381
16831,0.6050887101808127,-0.5356709094041117
16832,0.9248641059870533,-0.4774457497577091
16833,1.0903724807700388,-0.3963928185148153
16834,0.803199439956266,-0.5702544338202878
16835,0.9441736346566297,-0.6253321486638077
16836,0.9658950490128607,-0.29846137474304424
16837,0.9934587574434116,-0.23118080321845533
16838,0.8375029445750287,-0.497115217931552
16839,0.8929750053262064,-0.3262913757565283
16840,0.8995460824061549,-0.18831440625603646
16841,1.2674167913624308,-0.37692066682446684
16842,0.9305963051768967,-0.19915467195824577
16843,0.9825095402943099,0.034438780663513587
16844,0.9099017642594607,-0.2906175681516712
16845,0.9142782978918149,-0.24023853242929705
16846,1.1179041479387712,-0.30464894289760996
16847,1.0451677188967958,-0.20673616430405325
16848,1.0514415564458635,-0.38316742966269957
16849,0.9962738049224638,-0.5575820042402483
16850,1.047157094018556,-0.3241800028659006
16851,0.8541864871845215,-0.5182393548429907
16852,0.9095422384406647,-0.30528557215933533
16853,0.914742475415512,-0.42423634922806047
16854,0.9672473288730615,-0.45748251425031966
16855,1.0603728685517648,-0.45572908335570894
16856,0.9578715079202089,-0.368021534277107
16857,0.8962828534257474,-0.03634847541672911
16858,0.981233737896961,0.05742994935742401
16859,0.8553555730017975,-0.3126737842438821
16860,0.8373595601005106,-0.547115026369313
16861,0.9242550491832883,-0.4113643780196486
16862,0.7132563757935217,-0.49036674525184165
16863,0.860791221472069,-0.09944520713383787
16864,0.9307117591398797,-0.4544981005017256
16865,0.9496422283150896,-0.6036486621403991
16866,0.954338175019064,-0.52020864765547
16867,0.8247197298231271,-0.3277856113503335
16868,0.7900526994766754,-0.43278461706055343
16869,0.6146930349778681,-0.40789506357704625
16870,0.97079166255546,-0.5505428343496636
16871,0.8637364628366834,-0.4681968530542347
16872,0.6485532977758052,-0.5978441082516108
16873,0.6027822553905899,-0.3631795087696498
16874,0.3438099995890164,-0.6199575476512503
16875,0.1228968605733111,-0.36882776133368794
16876,0.05014742237119742,-0.2791670183588179
16877,-0.014597211863588307,-0.36248142930564176
16878,-0.056035265862613995,-0.2501367768829123
16879,-0.03806819308331939,-0.31788855343375333
16880,-0.3714515495608214,-0.010106119346637885
16881,-0.2995009401268424,0.15683903294551985
16882,-0.26151049442425495,-0.08014155744086632
16883,-0.15552396245756947,-0.28450380023123634
16884,0.17028346077134443,-0.4557547178872848
16885,0.29714822918353384,-0.34627196914246033
16886,0.31224652975292866,-0.5453807661669455
16887,0.44373882467728554,-0.3105086606798395
16888,0.26040469291510676,-0.4925204522555529
16889,0.2809680790921915,-0.4826354595143322
16890,0.09014492632151581,-0.18328140410772747
16891,0.226665778716465,-0.5592663085726706
16892,0.16352723102040098,-0.4894489637789128
16893,0.35359345772039363,-0.4898518785547834
16894,0.11112041975890406,-0.32944364483154936
16895,0.15412239990076865,-0.21982569305781854
16896,-0.09146217841336843,-0.46153596409118913
16897,-0.1386078917427587,-0.4421168544863687
16898,-0.12950112065809374,-0.41883874391895115
16899,-0.1215358766124795,-0.4043482162106641
16900,-0.07360482934260483,-0.30232918798042085
16901,0.02513722420714835,-0.10002695166720234
16902,-0.18582290652469016,-0.40175943387176544
16903,-0.11341856550714356,-0.4707712052652141
16904,-0.10119429181728463,-0.46846623011992017
16905,0.01930738219731717,-0.4330967789065915
16906,0.1265201036875818,-0.6053035077768225
16907,-0.016959476787012623,-0.4251815594231522
16908,-0.202051505045031,-0.34872005181496063
16909,-0.3309898404835851,-0.16472421999643663
16910,-0.55808891239162,-0.17570594366690392
16911,-0.48477445060628716,-0.11004291697451779
16912,-0.5107908744788627,0.14359253057972984
16913,-0.5548253824101621,0.06587976428573203
16914,-0.5158311746609171,0.24447982716859587
16915,-0.5345569441357307,0.2167986454571844
16916,-0.5381428807296885,0.20336676479247034
16917,-0.5183065748165655,0.2644770870395703
16918,-0.5024627143249971,0.14577354221099506
16919,-0.47164266180227143,0.13813736219160114
16920,-0.46382459041855384,0.09024341554616809
16921,-0.4176580412910803,0.04993221266445264
16922,-0.5025362724506108,0.15277692584346533
16923,-0.4862704143099869,0.17686458835564617
16924,-0.32117830562048083,0.16187046930017288
16925,-0.034599049826759654,0.1685852649075657
16926,-0.26038595139253906,0.19908529404718905
16927,-0.510142584870968,0.2951050148614984
16928,-0.5114682643058616,0.2840592494659468
16929,-0.14390986688302032,0.2714837856383822
16930,-0.1494862537011522,-0.06465703928958814
16931,-0.09023269660339488,0.11388547284305332
16932,-0.05797334357630648,0.09921730053508057
16933,-0.29820962902820114,0.16219254457965473
16934,-0.350055610630784,0.09409126210935954
16935,-0.45475252477279965,-0.029678838139399238
16936,-0.4603649618437135,-0.002170720958381484
16937,-0.44871510942906956,-0.027615583670178728
16938,-0.14641635181968624,-0.4859389717961757
16939,-0.18471546412723708,-0.3126262216911748
16940,-0.29244120728019546,-0.16285612025530785
16941,-0.26508344600170386,-0.07280463802567352
16942,-0.2768144768247531,-0.15207581394681946
16943,-0.25746379946633324,-0.25281982799983405
16944,-0.116046382391924,-0.3773357412975054
16945,-0.4245880611857717,-0.22659889312996642
16946,-0.5390657956129568,-0.18849719902634104
16947,-0.5820317374109857,-0.10974432266455478
16948,-0.5141402256265969,-0.16111858169949936
16949,-0.4776570408598228,-0.16015991842142666
16950,-0.510402516019192,-0.07791341429917889
16951,-0.558821945546884,-0.11441784984755918
16952,-0.5466185411596841,-0.12173588335715169
16953,-0.42386057115239884,-0.1504370577853765
16954,-0.4542935014273206,-0.21779337418051495
16955,-0.48814441867844993,-0.22604905790220828
16956,-0.43433370191155285,-0.3006252116021226
16957,-0.380661834074418,-0.339475113154086
16958,-0.5670715437882458,-0.019199326900831586
16959,-0.5235626989970784,-0.08433148923651279
16960,-0.56261557688909,0.11606371718732197
16961,-0.5021874267075347,0.23357239255284457
16962,-0.45166994914170444,0.18952616145141626
16963,-0.46377145949725473,0.144990223418029
16964,-0.5769957862852896,0.21963316729670526
16965,-0.5563437131016105,0.20288461264782864
16966,-0.54787990452023,0.1936660623133491
16967,-0.5628235231939628,0.33238334710638634
16968,-0.5302088635356923,0.2261441213639568
16969,-0.37023528239792763,0.12117164457781149
16970,-0.4772816113534942,0.26471144389276197
16971,-0.6067369384649126,0.3147036497698464
16972,-0.4230047063658247,0.1473231503144464
16973,-0.41919837581962166,0.14081300293259902
16974,-0.419171328894432,0.16731151239601422
16975,-0.45237052164609187,0.18904623195212486
16976,-0.5203364397275895,0.11336747747987931
16977,-0.44602426145086715,0.26964850841808047
16978,-0.6027800553233178,0.45216671901406746
16979,-0.5258811566860341,0.4598803835135603
16980,-0.5785202474621464,0.41875858611850564
16981,-0.5291977075822205,0.198275546135294
16982,-0.6034528059825864,0.2657503516366079
