,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
2037,-109.79786949480109,-83.15624770102475,-106.72844522404341,-66.30761149929722,91.41400440055384,78.16513565839219,167.20010727699562,80.98229645305182,65.42218267866868,160.8233410221274,-64.24757417532763,118.96741869983026,-72.59964311638652,-132.85633870398445,-87.85999099661758,160.8233410221274,-64.24757417532763,-113.40143157771435,-72.90262130102734,179.65338803983474,-95.90274209539639,-151.16510424100005,-113.43640950706533,-57.27025565765339,162.49637366323077,-66.50588713621464
2038,-131.07957957155423,-85.52146131963637,-113.82687207375885,-63.83744706123983,89.88822044941408,58.899380890513335,168.86471399583354,91.55741182225606,51.304142516147536,146.76517619427094,-65.39871983263667,128.99263290667835,-96.19191192637142,-108.1125684946733,-66.54972620301277,146.76517619427094,-65.39871983263667,-122.68679378840515,-61.65114424246657,167.11422267785338,-72.35787752898962,-157.97666639803464,-100.84376284100813,-79.08066995611682,141.10646865285912,-57.71478446152101
2039,-142.16145581145219,-76.3717846058748,-133.62730198997073,-69.2267722368221,111.63148027001628,62.10132335704516,-169.25823296272463,68.64164848721887,44.08094230808613,152.4394674918032,-103.48722559616819,159.53782277672394,-99.89448596399224,-107.20356131186733,-88.62034462298236,152.4394674918032,-103.48722559616819,-137.221787524874,-77.46718968887171,168.3834828713022,-70.89958329033225,-156.31361636810865,-105.98028685999418,-64.83509614215691,149.7280203738944,-62.35632347367678
2040,-142.68513342348012,-92.45814159675088,-116.97548102176539,-75.70340758526598,90.98881999010948,75.88422610090794,-168.20962619888198,55.38185986965067,61.522225869993775,104.20710546558111,-74.31155157884297,148.4556577250621,-108.13685944626828,-121.46919717406331,-70.5650702954694,104.20710546558111,-74.31155157884297,-156.332363621775,-76.17436668992752,-171.14895392151837,-67.73172703162984,-165.8474550459933,-100.37964214410421,-69.79044977246963,139.3796915534383,-70.69397254174908
2041,-145.5076218060468,-68.37840459806111,-133.98055796468265,-73.90338271650077,100.38891489992227,70.56217981398831,-174.92911042258322,67.67300444611409,57.176841571835475,165.97581272834375,-86.32822153028096,138.074829777554,-108.55599942615909,-111.66844058940153,-80.74044477320173,165.97581272834375,-86.32822153028096,-120.60756747340928,-67.18222401189949,167.14571874811378,-68.74220995864748,-162.56408349688283,-107.16206371993891,-73.0360241108948,146.16326194006783,-68.02718356832543
2042,-136.5974958626565,-83.5672153727122,-133.72705394675071,-92.70113535041314,105.06904623097378,67.39759845251588,-169.82635292113295,76.4827984687019,33.56919701255581,177.44987741121363,-65.49683454880213,152.1384675143714,-90.9896062288236,-123.7701206934657,-110.36982994274804,177.44987741121363,-65.49683454880213,-114.22592683181617,-70.71506333720379,154.692383118751,-64.17984777505633,-157.25846059422148,-117.32127817313791,-50.61139119536064,138.4266777718237,-45.49689830991184
2043,-114.6170176512241,-88.4286181565266,-106.14827216218214,-70.3167926572172,114.16350978285625,70.41188592290219,-167.39796467933525,75.99884617795325,56.68570389494815,168.28512149290168,-97.98390773650551,114.57252129828497,-99.46087337543712,-115.42040656396769,-90.64221983785306,168.28512149290168,-97.98390773650551,-120.66009133146822,-72.81359981961872,-171.15467682043197,-71.61767565390018,-161.4867362514573,-110.65490790779333,-59.773477813980826,136.60294983798494,-78.21769094453505
2044,-142.61066572219087,-67.40509899930055,-95.29520368559028,-77.82401524192542,131.19969002416482,58.05073893114361,-164.45642368836644,64.03142391353938,59.12885154003317,176.69307271362953,-84.06286572543463,133.55134740919956,-101.67542899868018,-135.1308641953101,-71.65548439115263,176.69307271362953,-84.06286572543463,-128.71428908416914,-75.68199404710587,-174.36325088597286,-74.75272469268734,-166.34799651083628,-114.6412444413207,-60.990796396576776,137.7286201321042,-72.97645578980922
2045,-141.67582505374492,-82.4680926638056,-128.50265625933818,-77.93342804833229,142.82664915406664,68.93767155705068,-162.2450769716853,69.36297782503931,39.080996318952494,-177.2503158185194,-82.78049597083415,161.07147517202046,-69.03858381515516,-153.06784725368342,-101.09871511997562,-177.2503158185194,-82.78049597083415,-119.03886434186285,-71.95805494833627,-169.42219192180596,-98.35181174289681,-150.85866360404796,-107.98437679489687,-83.38018212849097,136.2041394008563,-59.50642785289081
2046,-136.07180236647181,-84.89119068952382,-108.54516953570713,-70.24624325708005,120.13259537676738,57.655887263153,-169.71733709008956,72.4273687990953,52.69957745390773,165.53235410484334,-81.93869058833333,171.81148406065824,-107.26289462424464,-137.2360475282884,-83.2287179785914,165.53235410484334,-81.93869058833333,-102.63121502692871,-58.536974836640994,-165.78109805564293,-71.63688280628195,-166.4551067440266,-100.12075445703447,-68.74181408683302,139.74146794256515,-61.11028020151688
2047,-156.78306552513862,-67.59241061816708,-125.38981024558421,-70.30365340023813,125.49845184246944,52.77710375651719,-175.80531273216425,67.21554659949165,72.87349730665974,173.85297789591044,-81.60557983251283,134.36520373249974,-100.28243811460332,-130.66786299370418,-81.69957268288462,173.85297789591044,-81.60557983251283,-106.36705826171605,-65.48669988306045,177.2370833470589,-85.38413289071957,-173.4932764904945,-100.1880466387517,-61.481437148150086,140.81633753035536,-59.78722232316017
2048,-106.09527008120331,-91.83731926945737,-120.49163871763109,-70.91537326385789,122.41250789245547,67.24997781225105,-170.6620114874089,69.24060517952049,44.943514365626704,161.42457558518663,-86.47792184460853,147.75320748872292,-111.81868272206415,-116.17313502475513,-89.54950505340734,161.42457558518663,-86.47792184460853,-92.78537174173167,-58.277090093360506,-176.0407493744432,-67.40872178924708,-159.36709647132943,-101.55168569806791,-75.97436411521855,147.2975661067757,-72.00220783610054
2049,-148.31001196875522,-79.89037825191527,-118.29255642184063,-107.71765991810618,106.5365883274819,86.82735931811335,-160.28267433171615,73.16052192196952,50.076112381999174,150.2458634148358,-70.97106957661829,148.82509301593615,-109.35273806857818,-154.19250227757976,-96.92416528522496,150.2458634148358,-70.97106957661829,-114.37475973104866,-64.51763844220964,-163.47812363697633,-88.37445976415205,-168.2087970308313,-99.75920640569272,-82.53694352922847,136.47081983839925,-64.26085351390469
2050,-103.51548868553712,-85.82690320119515,-136.04760357092144,-84.17176020304571,92.76972526453909,73.69598310837652,-177.78513971870424,74.23573501222066,62.5555748994167,161.09110932518143,-94.53073021688036,167.9637586279365,-80.08169657315678,-149.19665468655393,-130.5462885360955,161.09110932518143,-94.53073021688036,-139.3256135503848,-86.1069997762438,-152.87715709564992,-68.15432334126295,-175.34222898844945,-121.13786461181931,-67.82228972701965,132.64496217302525,-72.78197400499266
2051,-150.14303446108224,-101.70330963093194,-127.91125530103251,-68.79299420344961,106.86019693608691,90.95494988887198,-173.1387388328939,81.68413351200473,59.386859953011395,173.81285442636488,-112.1798331656439,165.432950028384,-79.55944563974857,-123.96570188374757,-157.90941300997932,173.81285442636488,-112.1798331656439,-93.44856186435261,-57.31401948624035,-164.6713709433877,-68.62372723461635,175.78180217500068,-95.01149973049449,-75.5339243087588,156.63814099763982,-74.82549148860834
2052,-146.9185943624856,-88.37282372919951,-123.17944792243406,-62.052965271942504,93.75984731427643,62.48283573834457,-178.2535037946517,63.88473154845173,61.73330226796654,134.12011096596711,-79.5641510274299,152.46771440468058,-69.35864761972871,-117.82973184958783,-63.76088189535178,134.12011096596711,-79.5641510274299,-130.52139498109676,-88.40726871890092,-169.15067207728845,-77.88564613147615,-158.21396684573654,-113.68224854827349,-68.56407652639983,135.08168584109697,-61.3202713759418
2053,-127.94570525671477,-80.74280657893894,-123.43706710754456,-72.72515134148522,127.24154199882813,67.20632913274085,-177.31384666501006,67.97224601411912,64.07458656036009,105.20805230343828,-38.303961752145,110.54310419993226,-104.63059398741133,-133.12379041559126,-79.66188343331498,105.20805230343828,-38.303961752145,-142.2672306353883,-79.35140131799086,-172.57753636346413,-98.28051324241076,-126.33997339836873,-106.31566397527281,-70.41298226778034,143.26609210871194,-72.18316384420241
2054,-91.33188651635409,-98.95454139729286,-125.57403461438581,-70.65788745511125,120.17844718085142,56.87491324327089,-162.55926431817423,72.33818702748107,37.53613014701609,104.88184193243377,-77.22458226653922,160.9337282528812,-100.9036172163814,-118.08405858057041,-81.09836468960002,104.88184193243377,-77.22458226653922,-164.70187296776473,-90.58499538005024,-144.5352327960308,-72.76924929279825,-173.7115732872064,-91.14055983318848,-73.91959998741271,141.67857580338455,-79.00518744628923
2055,-154.79928547114545,-95.84294565316726,-102.51976964291715,-60.556399100814836,106.70980858589944,74.20385599591192,154.906643691273,66.72064155345484,78.01899687526634,160.97192514682948,-90.12490975200674,136.31550138512077,-78.49040973169164,-110.4057940236964,-63.68101800883059,160.97192514682948,-90.12490975200674,-104.0717814742119,-69.73945009693314,-164.25225032841527,-74.470750423246,-170.09998059810448,-97.93093624851626,-65.64289444629426,126.79800681724566,-68.4853409047628
2056,-150.87105214828114,-78.95998017777536,-149.9567117068912,-78.66181944662183,107.51607707527211,72.19015093960282,-178.13468082517002,72.47590252130261,55.41818220205838,168.00003500741323,-91.56553927175233,127.06802373109994,-71.5904515095259,-126.73429161037537,-59.64844552786573,168.00003500741323,-91.56553927175233,-121.2795333662956,-78.13858633750202,-178.63320665601464,-67.58926207254795,167.13611000964858,-110.41130381101355,-61.70344594740622,138.49341857286714,-76.5004893444625
2057,-130.80402855521064,-74.4900830452225,-162.6995198540938,-82.95835802677128,133.64261399835996,73.03128175494979,-169.95429028730462,71.0655658823595,55.49526319082986,174.0348047157989,-91.40438039544748,140.8400529414936,-58.33262363464185,-132.9642221618691,-70.22013862288631,174.0348047157989,-91.40438039544748,-135.3188495738723,-78.70045502551214,-163.7775858011552,-109.90539171072035,-146.6183144250872,-112.28733211980521,-62.56308194531213,132.26142346550938,-73.99777975376949
2058,-120.14973722613664,-70.71489247860224,-139.32934016076484,-63.90195671273716,146.78482497038385,70.01214491318638,-161.5814719035054,69.0142958013339,47.09419594192991,158.47334476886442,-75.32964330477431,154.71158785100044,-86.95049028044536,-141.87150674760187,-86.8298938739956,158.47334476886442,-75.32964330477431,-117.78421124620186,-62.76951137484679,168.8454180725705,-91.16859940349251,-167.51578820003502,-99.26870125946648,-67.81896801338773,142.92469380841695,-73.25763271259419
2059,-166.69426330124813,-84.27104730191397,-131.493394752257,-66.11801952139729,140.53604831597417,60.663718909819316,-165.71609578730678,58.304986052458005,60.02237631549237,152.36148810215826,-51.95192060406859,-177.31056196526657,-73.54156715886761,-146.18095178004322,-100.01454994487928,152.36148810215826,-51.95192060406859,-102.28695385258486,-66.00344885429034,-175.149583293091,-113.028422550942,-170.19376930199874,-104.4590072230188,-69.4860979338863,144.8711435102269,-84.40533896059588
2060,-111.43588223546006,-76.9897001186812,-114.16516359307276,-75.87900877286829,122.0948529793601,67.12882780415455,121.42070304842586,72.68243217422052,57.307665044789374,154.86594603901497,-89.77034582520476,156.5332027672958,-69.84576563729706,-132.42130293654307,-117.11489791812465,154.86594603901497,-89.77034582520476,-119.22836344366031,-62.66298127998344,103.62774301022566,-73.1058557351802,-158.55462621185558,-101.01251235856829,-76.06364032835522,143.5365075424114,-47.57810265408852
2061,-148.68456719776543,-86.3535926348548,-118.53141099780665,-75.6498218201803,118.662899664715,72.9623346754882,129.3456773636559,64.84378459100228,63.581680706613774,177.88260202395807,-67.31218554420596,143.9802211149482,-74.06651734209112,-125.24958935617872,-83.09402178920327,177.88260202395807,-67.31218554420596,-126.95717796730537,-51.79232044424711,107.06488863340971,-61.84242726941827,175.655614869979,-111.3089038504669,-61.12556663633167,148.112265014579,-72.6160246072557
2062,-142.4032901047054,-73.0778046083627,-106.44189184750267,-68.76202205756394,-170.0843100178771,75.32721250184886,137.85542233544624,74.12167794210465,55.337775255752476,163.48700441409707,-97.26410909370202,143.42777935506024,-61.38369921777079,-143.31724322867186,-159.96638204767737,163.48700441409707,-97.26410909370202,-148.2902845629008,-136.21376637136171,89.99754090385713,-74.34786774992875,168.92409455019285,-103.94678917370011,-87.70960552049522,129.80759468845852,-62.65194835875752
2063,-139.40638041344386,-72.07535495872,-116.2168413300499,-59.55987786666667,135.3539366807344,77.60009422179385,130.7955145209397,60.96653988491984,54.740235231601226,166.74855869041858,-93.02809424150988,161.25517649096156,-108.48339999494631,-152.680035501483,-119.74610973613117,166.74855869041858,-93.02809424150988,-101.66633518606088,-72.89348285453313,95.44810669461337,-69.3948708353419,-173.5774097470141,-103.64002802495216,-61.425706136194904,139.41332550757704,-82.65951674017965
2064,-99.0809384591515,-57.54192849979412,-118.86602415227092,-69.62079716448658,157.74419894446672,78.70872572823735,140.1557195152503,57.846347636791855,57.38042456050898,149.14556917614155,-63.5683916189199,167.3642868275963,-71.05018012968121,-141.22342527893062,-145.21643417665064,149.14556917614155,-63.5683916189199,-109.60554892714951,-57.35576791075051,100.35155435113705,-66.6276053329031,154.54354912139414,-113.05240066214951,-64.71028578724733,146.3073880901155,-64.29110905073762
2065,-154.40041815997768,-95.52182968204897,-118.81560474415495,-75.60327825790834,134.51214039569643,68.99978162112916,127.39185056226836,59.958920585432566,57.5161635953361,159.9271756090915,-73.07550013021532,133.61213964649642,-78.50580718201097,-150.4054137293816,-133.91228095391597,159.9271756090915,-73.07550013021532,-110.32429520142742,-43.34091508152188,95.42795025544007,-82.12199063412822,-171.68841118122464,-113.98841661921479,-62.30914662034415,141.1456655417116,-64.03121883116917
2066,-139.86380550992558,-76.97677764471995,-115.15907910115432,-73.9653607274012,140.9400318509833,60.941548288588955,127.73022369984471,65.75082044469403,56.49620769067909,174.65385223795005,-83.67959911275919,166.00445740295854,-80.40638879852727,-126.52872064343047,-92.33574477631807,174.65385223795005,-83.67959911275919,-133.1170432149703,-87.35356412926684,89.47001904981245,-99.8455773641577,172.21156588013892,-108.99403825674744,-69.92559757486687,132.81840865384254,-58.09228138466808
2067,-156.1453977530029,-88.50845287697014,-114.20269856700438,-77.1967524747373,89.62831327273636,80.02265783243512,100.02847440748828,89.04359854337042,31.14260577722866,174.5316113962287,-84.89314948062774,164.88865250015863,-73.80698117966912,-116.37744006689437,-57.93275924462276,174.5316113962287,-84.89314948062774,-107.31111341615308,-72.63356533915965,95.21795337350297,-83.34174030216639,-156.04812821223962,-96.4720332829139,-78.26650367011842,134.0712888124444,-57.939401617314665
2068,-125.43094657209566,-71.00871943608976,-116.38748768219058,-78.7978442764043,119.0251290542394,58.10392626201362,99.44741983520217,91.6831034123805,58.979547478085685,161.66099666872734,-81.83187587982626,-176.45942118415786,-64.40346490387088,-110.76961211134277,-57.303150356572644,161.66099666872734,-81.83187587982626,-112.81856852137149,-61.90094060945098,70.23461391804145,-80.12007902808824,173.97496261921154,-124.29249397395344,-61.88363868839788,141.83959078201582,-68.5494592974852
2069,-127.87690054237054,-81.37011798280919,-111.04905488024669,-76.20489014225322,136.56319057240304,68.52403348757666,94.26770106462263,75.97196007034884,44.106383932029196,161.74465386168487,-83.58231244395918,168.75015312777052,-74.87780631670238,-125.35603500357584,-77.95018061177488,161.74465386168487,-83.58231244395918,-121.51190492342255,-76.64921410526665,66.44971260118909,-86.08996323178492,-160.8213853455221,-100.51825729638576,-68.39079573563333,135.90101545622178,-76.98247230155194
2070,-142.71383612419194,-96.41143994418853,-99.01022934630905,-76.25692341825763,112.20130370278572,56.83988070845307,79.03011747366101,78.20720876946243,43.44222064823216,165.51548285232712,-93.90010173331984,-173.5364114826344,-67.93056080245502,-123.29414136640408,-73.61820056237094,165.51548285232712,-93.90010173331984,-165.2828623312287,-90.6454177468269,75.39116831013055,-79.64979811246391,173.86964865989404,-100.64832183449337,-63.70352946841424,142.2905678739176,-69.31413680519888
2071,-138.56809204528983,-87.35451226901392,-120.97210925048023,-71.72548651551803,152.89960170279355,84.78083104369853,102.13074635560216,75.15151994984433,55.6994221609647,143.80787216631174,-83.93455197643554,136.15620460269582,-68.8177118260256,-145.99333565439585,-91.11542727257655,143.80787216631174,-83.93455197643554,-161.79422424242168,-101.90340048859187,92.23820554430688,-77.45419996799436,173.15448512764033,-112.51733868278357,-70.12395711895874,146.0035193094344,-68.54146901895561
2072,-118.88152026982692,-64.59425912163091,-118.7518726125665,-69.58533319939288,133.6227379729781,68.62660482666293,81.0620011636189,83.91617102845932,52.51156658079151,159.90186744598554,-89.35915338271487,161.50572816170535,-86.38201426916744,-126.02187363394385,-65.50464083167988,159.90186744598554,-89.35915338271487,-146.16962071456402,-86.49068570452243,64.98035442843026,-78.67335462908339,-153.88431349369597,-105.30680374096919,-75.13498230966425,133.49739522381546,-63.29610840218679
2073,-126.88556630309866,-76.5232806344048,-122.92243337381697,-73.3764766602,145.95901871416635,71.59868956033682,86.52849579620737,88.14376206007444,43.04535951143621,159.76893328985227,-90.26325184849426,149.47719145578372,-83.49656237178976,-137.9715318410562,-86.01483272736301,159.76893328985227,-90.26325184849426,-158.74106625196353,-84.3532773548813,79.7094373236108,-99.2512569712419,-174.46792488841322,-114.87836479569002,-66.74238087584278,150.64963447986025,-76.95925564036504
2074,-140.31435131807174,-89.65657045853584,-112.62600408941297,-93.29741908059607,140.2597771646462,65.40494117052924,77.18469854876228,101.58795170521331,47.538287656234445,162.06362098422488,-101.70562099762546,166.15400599460207,-78.61369005934124,-123.27627816164427,-74.72353308402793,162.06362098422488,-101.70562099762546,-155.78245706269766,-99.86211490746557,82.7638014216642,-89.69284704641757,175.66397910500746,-117.24938498238832,-68.38003502760512,147.41004767900458,-81.74889199244102
2075,-109.8418156348815,-81.14342127957377,-123.10376620137001,-69.57664525436759,81.50670501372963,82.9653155466837,85.49933857986086,99.86122140763507,43.56619042824872,170.5755537070847,-90.52336753289315,179.4634058348292,-70.45678439940411,-118.51997350838488,-66.93991419762644,170.5755537070847,-90.52336753289315,-108.58199516713414,-72.2663606995792,94.15367738661453,-103.5828852734161,173.39937396685335,-109.11659606101055,-62.14599540067327,149.23691834659056,-81.84593369905193
2076,-122.81100188190092,-66.66189787562116,-108.6057117116361,-84.31392226356157,123.75709976768226,72.92420141202983,95.73818352397635,66.89853689508058,50.82687913699922,158.04340291686285,-61.146330700976726,101.15589492193591,-77.63580681714616,-131.90764694304679,-61.36130616408026,158.04340291686285,-61.146330700976726,-134.79204753609446,-62.35593644121544,80.72417632519566,-87.10945294595588,-173.1894189465484,-106.09025897233981,-72.42354314597516,138.9694440177702,-76.78910102253751
2077,-145.9162378872753,-77.65234119450294,-107.11451160448959,-82.60198261349315,154.62713505977106,81.0163538177906,100.02737536914651,60.08235331161873,54.172454621952866,156.32524150446923,-75.90453370624134,157.72805090637425,-99.4096959299778,-114.5433206297057,-69.04828375823405,156.32524150446923,-75.90453370624134,-120.28486505690562,-85.92665869803517,52.977222610365025,-79.63682485361613,-165.48640062526982,-109.68614333744249,-69.17956901878789,149.89753424547672,-70.89540426683354
2078,-159.313824885739,-111.07256072663795,-131.50926761851326,-54.706683646479455,161.7092533900565,79.54644310019884,94.95435269623644,89.37717517325622,56.80332425274463,167.64924981478148,-97.22774374274915,168.76235941445682,-96.19142779493839,-112.61191082509441,-70.63018155414595,167.64924981478148,-97.22774374274915,-125.34637607131602,-59.050449049867595,75.59167139141651,-110.32086588332466,-170.08193759294124,-107.40796259175258,-72.02544984913501,130.72181554099143,-55.27650868099552
2079,-147.76348014594822,-84.64175845996698,-132.48762280979207,-69.70258373170016,141.10665555710375,76.84247057350807,103.90362646577375,74.14605690626333,58.67901423938864,143.8786319055062,-103.37667125970135,142.85492995112,-60.49580815726446,-126.57985146982524,-86.14054240541256,143.8786319055062,-103.37667125970135,-135.8265727334887,-80.75256354589187,72.32255769429663,-93.30182239406203,-172.1458885671835,-103.65484714469827,-63.28323897808766,157.0592568910836,-71.88666759067382
2080,-130.13307105987388,-69.14195403932584,-107.02191595917446,-61.50210580768738,144.12515552653397,69.38485361023474,126.02634470360447,65.75796505305652,56.73624043667846,140.04206818614296,-78.51782814615844,149.35556259136158,-96.22665841085528,-107.77283910739553,-70.64657827755644,140.04206818614296,-78.51782814615844,-162.14656461052303,-88.52450449744393,90.4384001333281,-97.56834486292736,176.7279907713014,-108.02205132742328,-73.3194487097144,137.7262161078415,-64.17704952612554
2081,-119.97601821050947,-66.09965953569917,-92.83334378487086,-67.3224587697725,136.35440466682178,77.00818527841382,123.27711011978766,78.60383510651329,51.7082448790423,144.672753877198,-130.38321333455497,146.94038743974468,-92.31438566404678,-108.10543158471113,-53.70141196794438,144.672753877198,-130.38321333455497,-137.0918441650595,-66.19519083396465,82.5559479903707,-83.94063931169791,-168.56574517270954,-112.50194972004749,-72.19184116020116,130.32050953914404,-65.08398743020473
2082,-142.08476249196727,-75.31869768703591,-103.01206686165698,-65.1960409187949,158.219896866007,73.79540711038109,117.35649491778766,82.85776618248627,63.4336495579437,153.71752370564838,-82.97058969227784,119.99376466696131,-73.38674920565593,-131.56694005360978,-69.09179492349081,153.71752370564838,-82.97058969227784,-141.0270821712698,-67.3214784389725,68.52329364832094,-99.88832600536426,-151.03528991807653,-96.66986532783247,-80.47930158606108,138.92487542135063,-58.29383890132618
2083,-120.11731895319551,-73.76456570227107,-121.37707055300902,-59.87160765023172,150.05569241071737,75.19582671577052,144.3111228923388,65.79893752371943,45.62704975444193,152.76693847000772,-68.46022323168334,167.64081779081883,-116.82791516560157,-127.00186712432017,-64.85047919561116,152.76693847000772,-68.46022323168334,-121.72088451565509,-74.5644400229361,73.52779407726105,-75.0681750267418,-161.45681905878607,-98.13779355376087,-69.40278358642458,141.79696071493427,-67.5941889602078
2084,-118.39193407792077,-76.08586305387,-109.23596029219078,-68.55080686632954,148.77428883455056,85.16068242683819,128.54560445150082,73.66760980675501,48.821339244462,172.70009475648493,-76.29511844965475,156.11236794962826,-109.43074513107071,-145.38909449804223,-67.0048055789942,172.70009475648493,-76.29511844965475,-131.53059773513706,-67.89829782499208,83.23202551310102,-72.99442363323712,-169.18641764326765,-93.32615572764882,-72.6836097511356,147.69405474093557,-86.95138343141778
2085,-82.56408617883433,-73.3454908697203,-128.03372202216175,-63.18806392004484,122.96200269520581,83.02389258039818,140.85496222801646,48.7041026253684,60.17705678130056,161.48605115556958,-98.40520716001932,165.49570474435137,-119.2682746196747,-123.61808963769585,-56.67102993755893,161.48605115556958,-98.40520716001932,-150.99238277269959,-78.63348215026072,92.71604136839326,-74.08114734735015,-154.2871561577957,-100.83724113693141,-84.32726097351478,128.4968585312233,-64.98902457535408
2086,-143.96499553420128,-90.23355690633215,-117.42552856034409,-79.01568370233895,163.33217473650902,76.11442583669302,146.90429923228345,63.74443503239275,65.64939800810116,162.7976775671071,-65.47410732533154,161.8268587953512,-109.06874854223946,-126.37664652658763,-69.41716830726757,162.7976775671071,-65.47410732533154,-151.0747029166054,-97.80300593101042,69.7941833476208,-92.72515538122461,-169.5387870238102,-87.60354687924561,-77.24811143185745,132.89032176567108,-68.6431487210549
2087,-154.1043869531236,-91.94185462991351,-121.34138214644653,-94.68803817537864,153.16655734324814,72.14189726587168,138.04203994641455,68.66368717927361,58.62869729657015,160.68137302943583,-84.33954503105214,160.9686812741101,-102.11746136802992,-115.0306899635769,-74.52693610763795,160.68137302943583,-84.33954503105214,-99.38116101130043,-62.63073258255673,97.15300942693666,-80.72920617557504,176.60720529715314,-102.93727810552673,-82.49815419815044,134.38454216680267,-49.48906183212122
2088,-149.5971672612975,-56.10538599224388,-103.25124316452707,-83.78576709656775,156.46807460861177,74.89677761767442,153.57855129582805,75.89982254409395,59.41015781147202,141.66354796096152,-49.13653011316939,148.224291384329,-112.7863847061725,-120.59706731527646,-70.11846262840899,141.66354796096152,-49.13653011316939,-150.33588888939082,-65.46103922940136,91.79566430172615,-92.49681379380858,-171.01205306439834,-91.59368337089283,-79.06489866732454,127.68216016905996,-76.67985309215256
2089,-160.44143012864612,-85.45106403146711,-131.8063067568279,-71.09736609912194,150.44998217267658,76.90936667963015,117.51503381082964,68.7915454681149,59.0041984478468,171.7124467585785,-89.16529261474746,161.17484391725742,-89.61627048468948,-147.99904107133597,-81.81016033818179,171.7124467585785,-89.16529261474746,-140.90497605505422,-81.24653195477443,70.44116631424296,-90.24871566977734,-165.5527006928588,-101.13820513046612,-74.09235016383982,140.1699289505992,-68.16617661395557
2090,-99.24652907260045,-71.65347121119272,-111.12908598137152,-65.0713382157132,168.20885791951008,75.82075008989433,137.44293248647972,70.61311193356649,64.98321388510331,157.8393157404987,-89.54682141742201,164.45132550680515,-95.58252015187408,-124.76952154653932,-78.43494085258222,157.8393157404987,-89.54682141742201,-110.66700131169314,-71.09625381018768,85.72018444469768,-78.04118512516499,-165.9947564372011,-111.99345467349096,-80.72520706092371,148.57179362323689,-71.2929982711416
2091,-158.8656255179558,-92.70209869526187,-109.02158085758813,-78.19696795156692,158.82073626730832,83.27098256032716,128.44587859856134,78.30900252062055,43.61882929129638,171.67236757951235,-89.90473352581405,165.17662620992635,-106.57081052514697,-91.74681096852808,-84.32128053130963,171.67236757951235,-89.90473352581405,-130.59680539112878,-81.84110649644877,67.96301119588152,-91.89512697332798,-167.60268613132664,-105.1593740940366,-78.38999848350458,135.4937827537964,-58.04298401776534
2092,-132.6077429028889,-76.89747241235081,-116.58702422587974,-79.41133455141615,158.8762425837484,69.15456163368437,117.7158665702579,65.60620458592622,63.60310828424924,155.70251115366682,-71.89295796977892,163.93261518490493,-101.54062345481165,-132.60902229102692,-63.264411485944564,155.70251115366682,-71.89295796977892,-156.45838686592123,-77.21340484651358,76.92163357186699,-99.57275677501468,-160.08653801299442,-105.40486807130478,-82.56094892464301,134.01243788928807,-72.79824314832607
2093,-118.39537397691156,-82.92412759841555,-118.4380089873636,-71.79705658430441,149.84433213478408,78.25833451615266,148.39797360144195,69.0982156139281,51.24194926421102,157.77634817445536,-81.83351403241437,164.04387400053065,-105.53752295269284,-108.28365603572084,-79.50754586850893,157.77634817445536,-81.83351403241437,-136.27821876043387,-57.454948598287636,69.14977875242548,-64.70488173774652,-174.29747887266413,-102.78842522958372,-69.379182345423,139.9685024193624,-82.56508110018764
2094,-136.39857688854318,-84.14960671893793,-119.37976966294208,-73.01626973661278,158.6848686501083,80.13849474901554,136.27796641307958,63.176081472768715,61.067652707286896,167.9353611068104,-75.72589790216132,160.80730983281518,-114.78107735455873,-131.21635750970304,-71.04008218969584,167.9353611068104,-75.72589790216132,-129.56038190415123,-82.59976317126957,94.51203944745663,-85.2379347079525,170.9761880218826,-107.77274852615515,-73.75492673422823,135.5833240575478,-72.29787691903461
2095,-96.54458875889321,-66.20375031467287,-109.78492643394371,-89.56041261972813,146.50089418267748,80.77643016564893,102.75744402279663,72.08802107283965,61.30998004852666,168.2398867931888,-76.84762618058305,144.65881390035992,-82.52728908786547,-122.20708868823091,-60.65920499759445,168.2398867931888,-76.84762618058305,-132.48362356588666,-76.59083187726579,71.38952034908138,-87.78552123167216,-164.7940672826616,-110.1972137893669,-70.47154887214657,144.9390381847189,-69.96612480402376
2096,-161.38414739473896,-91.6609682031463,-126.90182211747089,-63.326828996017966,161.26353995690425,93.7377998002311,108.20878981814596,53.16283754897758,58.87812416147111,157.3146207472569,-90.47955938149988,155.5841599298255,-109.4766932455358,-117.53418012995938,-68.00258235195244,157.3146207472569,-90.47955938149988,-122.54568355013585,-57.43868268666342,70.13823880085174,-137.96107439399933,-170.47667530908274,-90.09996664921611,-81.03559562852458,143.25617076670486,-77.40664936203069
